时间,收盘价,最高价,最低价,开盘价
2016/2/23,2903.3313,2928.048,2872.2816,2925.7082
2016/2/22,2927.175,2933.9638,2880.3474,2888.5984
2016/2/19,2860.0208,2872.7236,2840.4876,2854.904
2016/2/18,2862.8927,2893.2148,2857.6989,2881.7769
2016/2/17,2867.3379,2868.701,2824.3556,2829.7636
2016/2/16,2836.5705,2840.6224,2758.579,2758.579
2016/2/15,2746.1958,2760.359,2682.09,2684.9614
2016/2/5,2763.492,2790.061,2762.1597,2783.0761
2016/2/4,2781.0227,2793.2981,2751.3135,2751.4317
2016/2/3,2739.2469,2746.072,2696.8835,2719.5737
2016/2/2,2749.5703,2755.1591,2687.9817,2687.9817
2016/2/1,2688.8536,2735.2551,2655.6234,2730.9844
2016/1/29,2737.5996,2755.3665,2649.7905,2652.8544
2016/1/28,2655.6609,2740.5358,2647.4931,2711.1582
2016/1/27,2735.5578,2768.7719,2638.3016,2756.082
2016/1/26,2749.7854,2911.9907,2743.8393,2907.7177
2016/1/25,2938.5149,2955.7826,2911.8286,2934.0781
2016/1/22,2916.5624,2931.3587,2851.7325,2911.1123
2016/1/21,2880.4816,2998.7904,2880.0848,2934.3912
2016/1/20,2976.6938,3016.2827,2951.9219,2993.0138
2016/1/19,3007.7393,3012.0684,2906.4038,2914.4078
2016/1/18,2913.8367,2945.4496,2844.7042,2847.5389
2016/1/15,2900.97,3001.708,2883.868,2988.048
2016/1/14,3007.649,3012.293,2867.553,2874.049
2016/1/13,2949.597,3059.015,2949.29,3041.107
2016/1/12,3022.861,3047.664,2978.463,3026.159
2016/1/11,3016.704,3166.215,3016.697,3131.853
2016/1/8,3186.412,3235.451,3056.878,3194.625
2016/1/7,3125.002,3309.657,3115.885,3309.657
2016/1/6,3361.84,3362.974,3288.933,3291.195
2016/1/5,3287.711,3328.139,3189.605,3196.651
2016/1/4,3296.258,3538.689,3295.741,3536.589
2015/12/31,3539.182,3580.602,3538.353,3570.467
2015/12/30,3572.876,3573.684,3538.112,3566.731
2015/12/29,3563.736,3564.171,3515.52,3528.395
2015/12/28,3533.779,3641.588,3533.779,3635.769
2015/12/25,3627.914,3635.256,3601.738,3614.054
2015/12/24,3612.485,3640.221,3572.277,3631.313
2015/12/23,3636.089,3684.567,3633.025,3653.282
2015/12/22,3651.767,3652.635,3616.87,3645.99
2015/12/21,3642.472,3651.056,3565.751,3568.581
2015/12/18,3578.964,3614.698,3568.161,3574.94
2015/12/17,3579.999,3583.408,3533.628,3533.628
2015/12/16,3516.187,3538.689,3506.291,3522.091
2015/12/15,3510.354,3529.961,3496.854,3518.126
2015/12/14,3520.668,3521.779,3399.28,3403.507
2015/12/11,3434.581,3455.548,3410.924,3441.597
2015/12/10,3455.495,3503.654,3446.273,3469.806
2015/12/9,3472.439,3495.702,3454.879,3462.583
2015/12/8,3470.07,3518.648,3466.79,3518.648
2015/12/7,3536.927,3543.945,3506.625,3529.806
2015/12/4,3524.992,3568.97,3510.412,3558.149
2015/12/3,3584.824,3591.73,3517.23,3525.727
2015/12/2,3536.905,3538.847,3427.661,3450.278
2015/12/1,3456.309,3483.414,3417.545,3442.441
2015/11/30,3445.405,3470.371,3327.812,3433.855
2015/11/27,3436.303,3621.897,3412.427,3616.544
2015/11/26,3635.552,3668.376,3629.865,3659.574
2015/11/25,3647.93,3648.367,3607.518,3614.068
2015/11/24,3616.113,3616.484,3563.104,3602.887
2015/11/23,3610.32,3654.754,3598.871,3630.867
2015/11/20,3630.5,3640.529,3607.915,3620.791
2015/11/19,3617.062,3618.213,3561.044,3573.776
2015/11/18,3568.468,3617.069,3558.697,3605.061
2015/11/17,3604.795,3678.273,3598.068,3629.977
2015/11/16,3606.957,3607.612,3519.421,3522.461
2015/11/13,3580.839,3632.556,3564.809,3600.764
2015/11/12,3632.902,3659.315,3603.228,3656.817
2015/11/11,3650.249,3654.877,3605.621,3635.004
2015/11/10,3640.485,3669.533,3607.891,3617.396
2015/11/9,3646.881,3673.76,3588.498,3588.498
2015/11/6,3590.032,3596.382,3508.827,3514.436
2015/11/5,3522.819,3585.657,3455.525,3459.215
2015/11/4,3459.64,3459.646,3325.619,3325.619
2015/11/3,3316.695,3346.275,3302.184,3330.316
2015/11/2,3325.085,3391.064,3322.312,3337.578
2015/10/30,3382.561,3417.201,3346.591,3380.284
2015/10/29,3387.315,3411.714,3362.509,3387.774
2015/10/28,3375.196,3439.758,3367.231,3417.011
2015/10/27,3434.336,3441.565,3332.616,3409.137
2015/10/26,3429.581,3457.517,3402,3448.649
2015/10/23,3412.434,3422.022,3360.218,3377.548
2015/10/22,3368.739,3373.776,3282.993,3292.291
2015/10/21,3320.676,3447.258,3265.436,3428.561
2015/10/20,3425.33,3425.516,3357.861,3377.547
2015/10/19,3386.7,3423.402,3355.566,3401.627
2015/10/16,3391.352,3393.018,3334.854,3358.297
2015/10/15,3338.073,3338.297,3254.392,3255.032
2015/10/14,3262.441,3307.315,3256.253,3280.02
2015/10/13,3293.23,3298.626,3253.249,3262.156
2015/10/12,3287.662,3318.714,3188.407,3193.54
2015/10/9,3183.152,3192.717,3137.788,3146.644
2015/10/8,3143.357,3172.281,3133.127,3156.075
2015/9/30,3052.781,3073.3,3039.742,3052.841
2015/9/29,3038.137,3068.298,3021.157,3055.218
2015/9/28,3100.756,3103.069,3042.31,3085.567
2015/9/25,3092.347,3149.948,3062.995,3130.851
2015/9/24,3142.687,3151.165,3109.691,3126.491
2015/9/23,3115.888,3164.041,3104.744,3137.723
2015/9/22,3185.619,3213.476,3152.481,3161.318
2015/9/21,3156.54,3159.883,3060.856,3072.094
2015/9/18,3097.917,3122.048,3070.336,3100.28
2015/9/17,3086.061,3204.702,3085.314,3131.982
2015/9/16,3152.263,3182.934,2983.535,2998.036
2015/9/15,3005.172,3081.703,2983.92,3043.805
2015/9/14,3114.798,3229.482,3049.23,3221.165
2015/9/11,3200.234,3223.762,3163.449,3189.479
2015/9/10,3197.893,3243.281,3178.904,3190.553
2015/9/9,3243.089,3256.743,3165.696,3182.552
2015/9/8,3170.452,3174.709,3011.117,3054.444
2015/9/7,3080.42,3217.579,3066.304,3149.38
2015/9/2,3160.167,3194.485,3019.087,3027.678
2015/9/1,3166.624,3180.331,3053.738,3157.832
2015/8/31,3205.986,3207.862,3109.163,3203.559
2015/8/28,3232.35,3235.839,3102.945,3125.264
2015/8/27,3083.591,3085.422,2906.49,2978.03
2015/8/26,2927.288,3092.041,2850.714,2980.794
2015/8/25,2964.967,3123.034,2947.944,3004.126
2015/8/24,3209.905,3388.364,3191.879,3373.478
2015/8/21,3507.744,3652.837,3490.54,3609.959
2015/8/20,3664.291,3788.005,3663.607,3754.567
2015/8/19,3794.109,3811.427,3558.383,3646.803
2015/8/18,3748.164,4006.337,3743.394,3999.134
2015/8/17,3993.668,3994.537,3907.399,3947.844
2015/8/14,3965.335,4000.684,3939.835,3976.405
2015/8/13,3954.556,3955.789,3838.159,3869.911
2015/8/12,3886.32,3937.772,3871.136,3881.228
2015/8/11,3927.908,3970.337,3891.179,3928.808
2015/8/10,3928.415,3943.624,3775.854,3786.033
2015/8/7,3744.205,3756.74,3686.3,3692.614
2015/8/6,3661.539,3710.57,3614.742,3625.504
2015/8/5,3694.573,3782.352,3676.39,3745.646
2015/8/4,3756.545,3757.029,3601.289,3621.855
2015/8/3,3622.905,3648.943,3549.496,3614.99
2015/7/31,3663.726,3729.512,3620.165,3655.667
2015/7/30,3705.766,3844.374,3685.956,3773.788
2015/7/29,3789.168,3792.072,3612.064,3689.825
2015/7/28,3663.002,3762.526,3537.358,3573.143
2015/7/27,3725.558,4051.159,3720.444,3985.57
2015/7/24,4070.908,4184.449,4044.831,4124.755
2015/7/23,4123.923,4132.612,4019.038,4022.268
2015/7/22,4026.045,4042.338,3960.864,3996.427
2015/7/21,4017.675,4041.819,3912.801,3939.898
2015/7/20,3992.11,4021.326,3927.121,3948.421
2015/7/17,3957.352,3994.477,3814.147,3831.421
2015/7/16,3823.176,3877.514,3688.442,3758.505
2015/7/15,3805.703,3914.273,3741.25,3874.968
2015/7/14,3924.487,4035.435,3855.56,3958.373
2015/7/13,3970.388,4030.195,3858.637,3918.99
2015/7/10,3877.803,3959.22,3677.435,3707.458
2015/7/9,3709.33,3748.479,3373.54,3432.454
2015/7/8,3507.192,3599.253,3421.525,3467.399
2015/7/7,3727.125,3750.57,3585.399,3654.778
2015/7/6,3775.912,3975.214,3653.037,3975.214
2015/7/3,3686.915,3927.128,3629.556,3793.712
2015/7/2,3912.767,4080.387,3795.253,4058.624
2015/7/1,4053.7,4317.053,4043.367,4214.15
2015/6/30,4277.222,4279.969,3847.88,4006.754
2015/6/29,4053.03,4297.475,3875.05,4289.771
2015/6/26,4192.873,4456.896,4139.53,4399.933
2015/6/25,4527.779,4720.701,4483.548,4711.763
2015/6/24,4690.15,4691.768,4552.129,4604.579
2015/6/23,4576.492,4577.939,4264.772,4471.613
2015/6/19,4478.364,4744.081,4476.501,4689.929
2015/6/18,4785.356,4966.767,4780.873,4942.52
2015/6/17,4967.898,4983.658,4767.216,4890.551
2015/6/16,4887.432,5029.684,4842.1,5004.412
2015/6/15,5062.993,5176.795,5048.742,5174.418
2015/6/12,5166.35,5178.191,5103.401,5143.343
2015/6/11,5121.593,5122.457,5050.765,5101.44
2015/6/10,5106.036,5164.162,5001.489,5049.197
2015/6/9,5113.534,5147.454,5042.963,5145.978
2015/6/8,5131.881,5146.949,4997.481,5045.694
2015/6/5,5023.096,5051.626,4898.068,5016.088
2015/6/4,4947.102,4947.965,4647.407,4912.945
2015/6/3,4909.978,4942.065,4822.442,4924.381
2015/6/2,4910.527,4911.574,4797.552,4844.704
2015/6/1,4828.738,4829.502,4615.231,4633.098
2015/5/29,4611.744,4698.193,4431.563,4603.465
2015/5/28,4620.266,4986.503,4614.241,4943.742
2015/5/27,4941.714,4958.156,4857.056,4932.846
2015/5/26,4910.897,4911.685,4779.075,4854.85
2015/5/25,4813.798,4814.672,4656.825,4660.075
2015/5/22,4657.596,4658.273,4562.989,4584.984
2015/5/21,4529.422,4530.478,4438.258,4456.435
2015/5/20,4446.288,4520.538,4432.279,4434.979
2015/5/19,4417.552,4418.403,4285.777,4285.777
2015/5/18,4283.491,4324.826,4260.509,4277.895
2015/5/15,4308.691,4366.822,4278.553,4366.822
2015/5/14,4378.311,4397.745,4329.042,4372.816
2015/5/13,4375.76,4415.629,4342.481,4402.378
2015/5/12,4401.219,4402.309,4317.975,4342.37
2015/5/11,4333.584,4334.877,4187.82,4231.271
2015/5/8,4205.917,4206.86,4099.042,4152.984
2015/5/7,4112.214,4213.764,4108.009,4197.896
2015/5/6,4229.266,4376.353,4187.368,4311.641
2015/5/5,4298.706,4488.865,4282.237,4479.848
2015/5/4,4480.464,4487.57,4387.426,4441.343
2015/4/30,4441.655,4507.344,4441.054,4483.013
2015/4/29,4476.62,4499.945,4398.639,4446.119
2015/4/28,4476.215,4572.391,4432.904,4527.635
2015/4/27,4527.396,4529.735,4441.929,4441.929
2015/4/24,4393.686,4416.376,4318.119,4355.951
2015/4/23,4414.508,4444.41,4358.844,4414.485
2015/4/22,4398.494,4400.193,4297.951,4304.597
2015/4/21,4293.623,4294.375,4188.569,4212.185
2015/4/20,4217.077,4356.001,4190.681,4301.352
2015/4/17,4287.296,4317.223,4238.91,4254.723
2015/4/16,4194.823,4195.305,4031.244,4055.916
2015/4/15,4084.163,4175.494,4069.007,4135.648
2015/4/14,4135.565,4168.346,4091.257,4125.782
2015/4/13,4121.715,4128.072,4057.293,4072.723
2015/4/10,4034.31,4040.348,3929.319,3947.492
2015/4/9,3957.534,4016.396,3900.027,4006.13
2015/4/8,3994.811,4000.22,3903.648,3976.532
2015/4/7,3961.378,3961.666,3891.728,3899.42
2015/4/3,3863.929,3864.405,3792.211,3803.383
2015/4/2,3825.784,3835.451,3775.894,3827.689
2015/4/1,3810.294,3817.082,3742.213,3748.34
2015/3/31,3747.899,3835.567,3737.043,3822.987
2015/3/30,3786.568,3795.935,3710.612,3710.612
2015/3/27,3691.096,3710.477,3656.831,3686.134
2015/3/26,3682.095,3707.318,3615.011,3641.942
2015/3/25,3660.727,3693.151,3634.559,3680.953
2015/3/24,3691.41,3715.873,3600.698,3692.569
2015/3/23,3687.728,3688.249,3635.485,3640.104
2015/3/20,3617.318,3632.338,3569.38,3587.084
2015/3/19,3582.271,3600.684,3546.844,3576.019
2015/3/18,3577.301,3577.662,3503.853,3510.501
2015/3/17,3502.847,3504.123,3459.694,3469.603
2015/3/16,3449.305,3449.305,3377.087,3391.158
2015/3/13,3372.911,3391.255,3352.15,3359.488
2015/3/12,3349.323,3360.054,3300.488,3314.813
2015/3/11,3290.9,3325.054,3278.471,3289.594
2015/3/10,3286.068,3309.915,3277.095,3289.085
2015/3/9,3302.408,3307.702,3198.37,3224.314
2015/3/6,3241.187,3266.933,3234.533,3248.036
2015/3/5,3248.476,3266.638,3221.666,3264.085
2015/3/4,3279.533,3286.588,3250.484,3264.182
2015/3/3,3263.052,3317.695,3260.429,3317.695
2015/3/2,3336.285,3336.76,3298.669,3332.721
2015/2/27,3310.303,3324.546,3291.007,3296.831
2015/2/26,3298.359,3300.616,3202.188,3222.151
2015/2/25,3228.843,3257.223,3215.552,3256.479
2015/2/17,3246.906,3255.725,3230.772,3230.884
2015/2/16,3222.363,3228.846,3195.884,3206.137
2015/2/13,3203.827,3237.159,3182.794,3186.808
2015/2/12,3173.416,3181.766,3134.244,3157.959
2015/2/11,3157.704,3166.421,3139.052,3145.765
2015/2/10,3141.593,3142.099,3084.253,3090.49
2015/2/9,3095.124,3119.034,3049.111,3063.51
2015/2/6,3075.907,3129.539,3052.939,3120.09
2015/2/5,3136.531,3251.212,3135.819,3251.212
2015/2/4,3174.126,3238.982,3171.144,3212.822
2015/2/3,3204.907,3207.935,3129.732,3156.086
2015/2/2,3128.3,3175.134,3122.572,3148.136
2015/1/30,3210.363,3288.503,3210.308,3273.747
2015/1/29,3262.305,3286.786,3234.241,3258.997
2015/1/28,3305.738,3354.802,3294.655,3325.722
2015/1/27,3352.96,3390.216,3290.219,3389.853
2015/1/26,3383.182,3384.798,3321.315,3347.257
2015/1/23,3351.764,3406.786,3328.293,3357.096
2015/1/22,3343.344,3352.384,3293.978,3327.319
2015/1/21,3323.611,3337.004,3178.343,3189.085
2015/1/20,3173.052,3190.245,3100.477,3114.56
2015/1/19,3116.351,3262.207,3095.066,3189.727
2015/1/16,3376.495,3400.318,3340.49,3343.603
2015/1/15,3336.455,3337.084,3207.545,3224.07
2015/1/14,3222.437,3268.483,3193.978,3242.337
2015/1/13,3235.301,3259.386,3214.412,3223.542
2015/1/12,3229.316,3275.185,3191.582,3258.213
2015/1/9,3285.412,3404.834,3267.509,3276.965
2015/1/8,3293.456,3381.566,3285.095,3371.957
2015/1/7,3373.954,3374.896,3312.211,3326.649
2015/1/6,3351.446,3394.224,3303.184,3330.799
2015/1/5,3350.519,3369.281,3253.883,3258.627
2014/12/31,3234.677,3239.357,3157.259,3172.597
2014/12/30,3165.815,3190.299,3130.353,3160.801
2014/12/29,3168.016,3223.86,3126.944,3212.559
2014/12/26,3157.603,3164.155,3064.176,3078.005
2014/12/25,3072.536,3073.345,2969.874,2992.462
2014/12/24,2972.532,3050.507,2934.911,3039.206
2014/12/23,3032.612,3136.838,3025.667,3085.08
2014/12/22,3127.445,3189.867,3090.509,3129.267
2014/12/19,3108.596,3117.527,3018.421,3053.075
2014/12/18,3057.521,3089.791,3030.319,3062.801
2014/12/17,3061.02,3076.599,2993.333,3031.952
2014/12/16,3021.518,3021.897,2943.912,2953.811
2014/12/15,2953.421,2960.227,2890.904,2921.446
2014/12/12,2938.173,2962.51,2914.956,2929.36
2014/12/11,2925.743,2965.675,2892.611,2912.346
2014/12/10,2940.006,2946.707,2807.678,2855.94
2014/12/9,2856.269,3091.324,2834.592,2992.49
2014/12/8,3020.258,3041.657,2879.847,2907.815
2014/12/5,2937.647,2978.029,2813.052,2926.573
2014/12/4,2899.456,2900.508,2772.432,2783.469
2014/12/3,2779.525,2824.179,2733.868,2768.678
2014/12/2,2763.545,2777.372,2665.686,2667.82
2014/12/1,2680.155,2720.743,2668.841,2691.725
2014/11/28,2682.835,2683.18,2622.061,2629.626
2014/11/27,2630.486,2631.399,2599.108,2615.367
2014/11/26,2604.345,2605.07,2570.404,2572.649
2014/11/25,2567.597,2568.381,2527.077,2531.998
2014/11/24,2532.879,2546.746,2495.521,2505.532
2014/11/21,2486.791,2488.201,2446.646,2452.635
2014/11/20,2452.66,2458.319,2437.476,2443.276
2014/11/19,2450.986,2461.491,2442.71,2452.15
2014/11/18,2456.366,2477.052,2449.813,2474.182
2014/11/17,2474.009,2508.767,2472.446,2506.864
2014/11/14,2478.824,2481.025,2457.045,2477.966
2014/11/13,2485.606,2507.743,2471.407,2494.998
2014/11/12,2494.476,2494.917,2444.814,2454.602
2014/11/11,2469.673,2508.623,2445.96,2483.648
2014/11/10,2473.673,2474.156,2428.185,2436.628
2014/11/7,2418.171,2454.423,2407.442,2427.898
2014/11/6,2425.864,2426.89,2401.75,2419.617
2014/11/5,2419.254,2434.363,2415.502,2432.169
2014/11/4,2430.677,2435.223,2417.221,2428.271
2014/11/3,2430.032,2436.785,2418.167,2425.225
2014/10/31,2420.178,2423.596,2384.483,2393.178
2014/10/30,2391.076,2397.256,2365.919,2371.891
2014/10/29,2373.03,2381.643,2339.712,2343.72
2014/10/28,2337.871,2338.278,2294.012,2294.012
2014/10/27,2290.437,2293.644,2279.836,2293.573
2014/10/24,2302.28,2314.875,2296.657,2303.08
2014/10/23,2302.418,2329.927,2297.33,2322.316
2014/10/22,2326.553,2352.124,2324.59,2339.223
2014/10/21,2339.657,2361.653,2337.551,2355.033
2014/10/20,2356.728,2357.509,2340.459,2346.052
2014/10/17,2341.184,2360.597,2312.826,2352.784
2014/10/16,2356.499,2389.675,2353.406,2361.13
2014/10/15,2373.67,2374.808,2344.373,2358.233
2014/10/14,2359.475,2380.515,2349.194,2362.802
2014/10/13,2366.009,2366.862,2341.124,2366.426
2014/10/10,2374.54,2386.277,2365.075,2380.755
2014/10/9,2389.371,2391.348,2367.111,2383.859
2014/10/8,2382.794,2382.794,2354.29,2368.576
2014/9/30,2363.87,2365.491,2354.268,2361.318
2014/9/29,2357.711,2363.059,2346.579,2353.708
2014/9/26,2347.718,2350.109,2329.955,2339.288
2014/9/25,2345.103,2365.154,2336.805,2352.865
2014/9/24,2343.575,2345.747,2297.876,2302.231
2014/9/23,2309.718,2311.525,2289.024,2289.091
2014/9/22,2289.866,2323.554,2284.378,2323.554
2014/9/19,2329.451,2331.561,2305.517,2312.984
2014/9/18,2315.928,2319.875,2297.931,2303.85
2014/9/17,2307.893,2309.048,2282.795,2298.982
2014/9/16,2296.555,2347.935,2293.869,2341.027
2014/9/15,2339.14,2340.449,2321.593,2330.187
2014/9/12,2331.95,2331.95,2302.775,2308.346
2014/9/11,2311.679,2343.595,2304.602,2315.732
2014/9/10,2318.305,2321.908,2306.421,2318.496
2014/9/9,2326.527,2331.917,2315.894,2328.426
2014/9/5,2326.432,2327.557,2307.447,2311.305
2014/9/4,2306.862,2307.701,2283.277,2290.029
2014/9/3,2288.627,2290.547,2268.1,2268.395
2014/9/2,2266.046,2267.509,2234.378,2239.684
2014/9/1,2235.511,2236.286,2217.685,2220.129
2014/8/29,2217.2,2218.696,2193.263,2198.946
2014/8/28,2195.818,2219.473,2194.861,2210.484
2014/8/27,2209.465,2216.67,2204.048,2207.03
2014/8/26,2207.106,2232.785,2200.618,2225.291
2014/8/25,2229.274,2241.553,2222.009,2241.1
2014/8/22,2240.812,2243.303,2225.267,2228.974
2014/8/21,2230.458,2240.077,2211.63,2239.568
2014/8/20,2240.211,2248.939,2233.892,2241.664
2014/8/19,2245.33,2246.016,2227.925,2242.34
2014/8/18,2239.466,2242.035,2228.134,2229.804
2014/8/15,2226.734,2230.872,2203.242,2207.226
2014/8/14,2206.466,2230.894,2204.384,2221.541
2014/8/13,2222.877,2230.991,2202.443,2223.051
2014/8/12,2221.595,2222.979,2210,2222.696
2014/8/11,2224.654,2225.961,2198.314,2199.433
2014/8/8,2194.425,2199.578,2180.597,2188.709
2014/8/7,2187.669,2220.568,2185.763,2216.659
2014/8/6,2217.465,2223.893,2192.993,2212.003
2014/8/5,2219.945,2226.838,2206.85,2224.632
2014/8/4,2223.331,2224.068,2186.917,2190.036
2014/8/1,2185.303,2218.789,2184.641,2194.17
2014/7/31,2201.562,2202.126,2173.9,2179.543
2014/7/30,2181.243,2194.572,2177.244,2178.179
2014/7/29,2183.192,2193.523,2172.102,2179.826
2014/7/28,2177.948,2181.496,2135.249,2135.249
2014/7/25,2126.614,2127.217,2106.714,2108.714
2014/7/24,2105.062,2107.946,2079.632,2079.632
2014/7/23,2078.489,2088.192,2072.229,2074.195
2014/7/22,2075.481,2078.085,2049.815,2050.5
2014/7/21,2054.479,2061.823,2049.175,2057.767
2014/7/18,2059.067,2067.233,2045.996,2047.498
2014/7/17,2055.591,2062.888,2046.189,2062.888
2014/7/16,2067.276,2075.493,2061.572,2068.343
2014/7/15,2070.357,2070.358,2059.679,2065.9
2014/7/14,2066.646,2067.342,2044.901,2047.744
2014/7/11,2046.961,2051.737,2033.004,2033.869
2014/7/10,2038.342,2045.527,2034.956,2036.54
2014/7/9,2038.612,2062.474,2037.601,2061.635
2014/7/8,2064.021,2064.433,2047.204,2058.134
2014/7/7,2059.927,2064.043,2050.887,2058.128
2014/7/4,2059.375,2065.078,2054.217,2062.358
2014/7/3,2063.229,2066.641,2048.081,2051.632
2014/7/2,2059.418,2060.595,2044.035,2049.485
2014/7/1,2050.381,2052.635,2041.937,2051.225
2014/6/30,2048.327,2052.342,2038.527,2038.613
2014/6/27,2036.51,2043.982,2025.073,2031.907
2014/6/26,2038.677,2040.754,2025.314,2025.662
2014/6/25,2025.502,2030.616,2018.36,2030.433
2014/6/24,2033.931,2034.707,2021.75,2023.699
2014/6/23,2024.365,2033.32,2022.917,2026.226
2014/6/20,2026.674,2027.148,2010.53,2013.414
2014/6/19,2023.735,2059.255,2017.653,2054.62
2014/6/18,2055.519,2066.913,2051.746,2064.383
2014/6/17,2066.698,2080.482,2064.666,2080.482
2014/6/16,2085.983,2087.322,2069.441,2070.699
2014/6/13,2070.715,2073.596,2048.618,2049.206
2014/6/12,2051.713,2057.105,2045.962,2051.582
2014/6/11,2054.948,2056.631,2045.407,2049.128
2014/6/10,2052.532,2052.765,2026.389,2033.207
2014/6/9,2030.502,2045.255,2023.198,2024.942
2014/6/6,2029.956,2041.573,2022.158,2040.864
2014/6/5,2040.878,2041.701,2016.175,2019.442
2014/6/4,2024.834,2038.481,2012.913,2037.989
2014/6/3,2038.305,2049.576,2037.3,2039.196
2014/5/30,2039.212,2046.96,2031.373,2040.394
2014/5/29,2040.595,2057.077,2039.238,2051.84
2014/5/28,2050.228,2052.656,2029.336,2034.561
2014/5/27,2034.565,2044.148,2032.839,2039.791
2014/5/26,2041.476,2045.381,2035.094,2042.028
2014/5/23,2034.569,2034.569,2017.739,2020.115
2014/5/22,2021.285,2041.96,2018.877,2023.148
2014/5/21,2024.951,2025.194,1991.055,2001.306
2014/5/20,2008.119,2018.156,2002.759,2011.846
2014/5/19,2005.183,2023.267,1996.015,2023.014
2014/5/16,2026.504,2027.756,2012.694,2023.596
2014/5/15,2024.974,2047.316,2022.861,2044.377
2014/5/14,2047.91,2056.574,2042.744,2049.27
2014/5/13,2050.728,2061.06,2043.547,2055.079
2014/5/12,2052.871,2055.506,2016.638,2022.932
2014/5/9,2011.135,2020.454,2001.3,2016.501
2014/5/8,2015.274,2036.941,2005.685,2006.853
2014/5/7,2010.083,2024.631,2008.451,2023.152
2014/5/6,2028.038,2038.705,2021.485,2024.256
2014/5/5,2027.353,2028.957,2007.351,2022.178
2014/4/30,2026.358,2029.538,2016.577,2020.438
2014/4/29,2020.341,2021.68,1997.64,2001.896
2014/4/28,2003.487,2035.99,2000.137,2033.337
2014/4/25,2036.519,2065.643,2035.566,2060.538
2014/4/24,2057.033,2075.757,2056.193,2064.156
2014/4/23,2067.382,2076.349,2059.109,2068.084
2014/4/22,2072.831,2073.663,2047.332,2062.787
2014/4/21,2065.826,2103.078,2065.234,2085.98
2014/4/18,2097.748,2099.637,2081.185,2091.48
2014/4/17,2098.885,2110.716,2095.714,2108.947
2014/4/16,2105.122,2112.05,2092.157,2097.213
2014/4/15,2101.601,2125.902,2098.15,2125.902
2014/4/14,2131.539,2134.434,2116.61,2127.409
2014/4/11,2130.542,2138.651,2120.179,2130.368
2014/4/10,2134.3,2146.67,2098.079,2105.876
2014/4/9,2105.237,2108.75,2095.64,2100.651
2014/4/8,2098.284,2102.452,2052.9,2054.53
2014/4/4,2058.831,2060.104,2035.221,2037.552
2014/4/3,2043.702,2066.007,2037.447,2063.497
2014/4/2,2058.988,2060.778,2046.742,2049.423
2014/4/1,2047.46,2050.681,2028.096,2031.005
2014/3/31,2033.306,2048.134,2024.185,2043.045
2014/3/28,2041.712,2060.134,2035.243,2046.851
2014/3/27,2046.588,2073.982,2042.713,2060.812
2014/3/26,2063.67,2074.572,2057.648,2070.574
2014/3/25,2067.311,2079.551,2057.491,2063.323
2014/3/24,2066.279,2074.056,2043.33,2050.827
2014/3/21,2047.619,2052.472,1986.071,1987.679
2014/3/20,1993.479,2030.847,1993.002,2017.22
2014/3/19,2021.734,2022.181,2002.441,2019.98
2014/3/18,2025.196,2034.917,2020.41,2026.224
2014/3/17,2023.673,2024.372,1999.249,2009.882
2014/3/14,2004.339,2017.913,1990.98,2008.825
2014/3/13,2019.111,2029.12,1996.529,2000.695
2014/3/12,1997.692,2011.06,1974.382,1996.239
2014/3/11,2001.157,2008.071,1985.599,1994.415
2014/3/10,1999.065,2042.634,1995.549,2042.352
2014/3/7,2057.908,2079.49,2050.47,2058.375
2014/3/6,2059.578,2065.79,2030.946,2050.032
2014/3/5,2053.084,2074.815,2050.175,2073.295
2014/3/4,2071.473,2074.025,2050.125,2068.107
2014/3/3,2075.235,2078.333,2047.067,2052.075
2014/2/28,2056.302,2058.489,2020.935,2040.624
2014/2/27,2047.354,2068.314,2036.391,2045.096
2014/2/26,2041.254,2041.627,2014.381,2026.61
2014/2/25,2034.219,2087.616,2026.543,2077.285
2014/2/24,2076.686,2099.717,2058.791,2099.717
